ORDERNUMBER,QUANTITYORDERED,PRICEEACH,ACTUAL_SALES,ORDERDATE,STATUS,QTR_ID,MONTH_ID,YEAR_ID,PRODUCTLINE,MSRP,CUSTOMERNAME,POSTALCODE,COUNTRY,TERRITORY,DEALSIZE
10214,49,47.94,2349.06,1/26/2004,Shipped,1,1,2004,Vintage Cars,44,"Corrida Auto Replicas, Ltd",28023,Spain,EMEA,Small
10227,24,48.38,1161.12,3/2/2004,Shipped,1,3,2004,Vintage Cars,44,"Saveley & Henriot, Co.",69004,France,EMEA,Small
10244,39,45.25,1764.75,4/29/2004,Shipped,2,4,2004,Vintage Cars,44,Euro Shopping Channel,28034,Spain,EMEA,Small
10255,37,45.7,1690.9,6/4/2004,Shipped,2,6,2004,Vintage Cars,44,Mini Caravy,67000,France,EMEA,Small
10280,45,47.49,2137.05,8/17/2004,Shipped,3,8,2004,Vintage Cars,44,Amica Models & Co.,10100,Italy,EMEA,Small
10289,45,48.38,2177.1,9/3/2004,Shipped,3,9,2004,Vintage Cars,44,Herkku Gifts,N 5804,Norway,EMEA,Small
10304,44,39.42,1734.48,10/11/2004,Shipped,4,10,2004,Vintage Cars,44,Auto Assoc. & Cie.,78000,France,EMEA,Small
10312,23,37.63,865.49,10/21/2004,Shipped,4,10,2004,Vintage Cars,44,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10322,30,100,3000,11/4/2004,Shipped,4,11,2004,Vintage Cars,44,Online Diecast Creations Co.,62005,USA,NA,Medium
10332,26,85.52,2223.52,11/17/2004,Shipped,4,11,2004,Vintage Cars,44,"AV Stores, Co.",EC2 5NT,UK,EMEA,Small
10345,43,53.76,2311.68,11/25/2004,Shipped,4,11,2004,Vintage Cars,44,Atelier graphique,44000,France,EMEA,Small
10356,26,31.86,828.36,12/9/2004,Shipped,4,12,2004,Vintage Cars,44,Lyon Souveniers,75508,France,EMEA,Small
10367,28,30.59,856.52,1/12/2005,Resolved,1,1,2005,Vintage Cars,44,Toys4GrownUps.com,90003,USA,NA,Small
10380,27,68.35,1845.45,2/16/2005,Shipped,1,2,2005,Vintage Cars,44,Euro Shopping Channel,28034,Spain,EMEA,Small
10391,24,100,2400,3/9/2005,Shipped,1,3,2005,Vintage Cars,44,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10421,40,45.7,1828,5/29/2005,In Process,2,5,2005,Vintage Cars,44,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10103,36,100,3600,1/29/2003,Shipped,1,1,2003,Trucks and Buses,127,Baane Mini Imports,4110,Norway,EMEA,Medium
10114,21,100,2100,4/1/2003,Shipped,2,4,2003,Trucks and Buses,127,"La Corne D'abondance, Co.",75012,France,EMEA,Small
10126,27,100,2700,5/28/2003,Shipped,2,5,2003,Trucks and Buses,127,"Corrida Auto Replicas, Ltd",28023,Spain,EMEA,Medium
10140,47,100,4700,7/24/2003,Shipped,3,7,2003,Trucks and Buses,127,Technics Stores Inc.,94217,USA,NA,Medium
10151,42,100,4200,9/21/2003,Shipped,3,9,2003,Trucks and Buses,127,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Medium
10165,32,100,3200,10/22/2003,Shipped,4,10,2003,Trucks and Buses,127,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Medium
10175,28,100,2800,11/6/2003,Shipped,4,11,2003,Trucks and Buses,127,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Small
10184,24,100,2400,11/14/2003,Shipped,4,11,2003,Trucks and Buses,127,"Iberia Gift Imports, Corp.",41101,Spain,EMEA,Medium
10194,49,100,4900,11/25/2003,Shipped,4,11,2003,Trucks and Buses,127,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10207,46,100,4600,12/9/2003,Shipped,4,12,2003,Trucks and Buses,127,Diecast Collectables,51003,USA,NA,Medium
10217,28,100,2800,2/4/2004,Shipped,1,2,2004,Trucks and Buses,127,Handji Gifts& Co,69045,Singapore,APAC,Medium
10229,48,100,4800,3/11/2004,Shipped,1,3,2004,Trucks and Buses,127,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10246,29,100,2900,5/5/2004,Shipped,2,5,2004,Trucks and Buses,127,Euro Shopping Channel,28034,Spain,EMEA,Medium
10259,47,100,4700,6/15/2004,Shipped,2,6,2004,Trucks and Buses,127,Handji Gifts& Co,69045,Singapore,APAC,Medium
10271,43,100,4300,7/20/2004,Shipped,3,7,2004,Trucks and Buses,127,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10281,25,100,2500,8/19/2004,Shipped,3,8,2004,Trucks and Buses,127,Diecast Classics Inc.,70267,USA,NA,Small
10291,48,100,4800,9/8/2004,Shipped,3,9,2004,Trucks and Buses,127,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Medium
10305,24,100,2400,10/13/2004,Shipped,4,10,2004,Trucks and Buses,127,Marta's Replicas Co.,51247,USA,NA,Medium
10313,42,100,4200,10/22/2004,Shipped,4,10,2004,Trucks and Buses,127,Canadian Gift Exchange Network,V3F 2K1,Canada,NA,Medium
10324,31,100,3100,11/5/2004,Shipped,4,11,2004,Trucks and Buses,127,Vitachrome Inc.,10022,USA,NA,Medium
10334,42,100,4200,11/19/2004,On Hold,4,11,2004,Trucks and Buses,127,"Volvo Model Replicas, Co",S-958 22,Sweden,EMEA,Medium
10348,37,100,3700,11/1/2004,Shipped,4,11,2004,Trucks and Buses,127,"Corrida Auto Replicas, Ltd",28023,Spain,EMEA,Medium
10358,41,100,4100,12/10/2004,Shipped,4,12,2004,Trucks and Buses,127,Euro Shopping Channel,28034,Spain,EMEA,Medium
10371,20,100,2000,1/23/2005,Shipped,1,1,2005,Trucks and Buses,127,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10382,20,100,2000,2/17/2005,Shipped,1,2,2005,Trucks and Buses,127,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10412,70,100,7000,5/3/2005,Shipped,2,5,2005,Trucks and Buses,127,Euro Shopping Channel,28034,Spain,EMEA,Large
10425,49,100,4900,5/31/2005,In Process,2,5,2005,Trucks and Buses,127,La Rochelle Gifts,44000,France,EMEA,Medium
10108,35,58.87,2060.45,3/3/2003,Shipped,1,3,2003,Motorcycles,69,Cruz & Sons Co.,1227 MM,Philippines,Japan,Small
10121,32,76.88,2460.16,5/7/2003,Shipped,2,5,2003,Motorcycles,69,Reims Collectables,51100,France,EMEA,Small
10135,29,61.64,1787.56,7/2/2003,Shipped,3,7,2003,Motorcycles,69,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10145,27,60.95,1645.65,8/25/2003,Shipped,3,8,2003,Motorcycles,69,Toys4GrownUps.com,90003,USA,NA,Small
10159,27,80.34,2169.18,10/10/2003,Shipped,4,10,2003,Motorcycles,69,Corporate Gift Ideas Co.,Unknown,USA,NA,Small
10169,38,74.11,2816.18,11/4/2003,Shipped,4,11,2003,Motorcycles,69,"Anna's Decorations, Ltd",2060,Australia,APAC,Small
10180,35,72.03,2521.05,11/11/2003,Shipped,4,11,2003,Motorcycles,69,Daedalus Designs Imports,59000,France,EMEA,Small
10190,42,76.19,3199.98,11/19/2003,Shipped,4,11,2003,Motorcycles,69,Euro Shopping Channel,28034,Spain,EMEA,Medium
10211,21,63.72,1338.12,1/15/2004,Shipped,1,1,2004,Motorcycles,69,Auto Canal Petit,75016,France,EMEA,Small
10224,37,80.34,2972.58,2/21/2004,Shipped,1,2,2004,Motorcycles,69,Daedalus Designs Imports,59000,France,EMEA,Small
10237,26,79.65,2070.9,4/5/2004,Shipped,2,4,2004,Motorcycles,69,Vitachrome Inc.,10022,USA,NA,Small
10252,47,65.8,3092.6,5/26/2004,Shipped,2,5,2004,Motorcycles,69,Auto Canal Petit,75016,France,EMEA,Medium
10264,37,65.1,2408.7,6/30/2004,Shipped,2,6,2004,Motorcycles,69,Gifts4AllAges.com,51003,USA,NA,Small
10276,46,75.49,3472.54,8/2/2004,Shipped,3,8,2004,Motorcycles,69,Online Mini Collectables,58339,USA,NA,Medium
10285,38,59.56,2263.28,8/27/2004,Shipped,3,8,2004,Motorcycles,69,Marta's Replicas Co.,51247,USA,NA,Small
10299,33,66.49,2194.17,9/30/2004,Shipped,3,9,2004,Motorcycles,69,"Toys of Finland, Co.",21240,Finland,EMEA,Small
10309,24,56.1,1346.4,10/15/2004,Shipped,4,10,2004,Motorcycles,69,Baane Mini Imports,4110,Norway,EMEA,Small
10319,31,81.73,2533.63,11/3/2004,Shipped,4,11,2004,Motorcycles,69,Microscale Inc.,10022,USA,NA,Small
10330,42,81.03,3403.26,11/16/2004,Shipped,4,11,2004,Motorcycles,69,Cruz & Sons Co.,1227 MM,Philippines,Japan,Medium
10341,32,100,3200,11/24/2004,Shipped,4,11,2004,Motorcycles,69,Salzburg Collectables,5020,Austria,EMEA,Medium
10355,41,70.65,2896.65,12/7/2004,Shipped,4,12,2004,Motorcycles,69,Euro Shopping Channel,28034,Spain,EMEA,Small
10363,43,61.23,2632.89,1/6/2005,Shipped,1,1,2005,Motorcycles,69,Suominen Souveniers,FIN-02271,Finland,EMEA,Small
10375,20,100,2000,2/3/2005,Shipped,1,2,2005,Motorcycles,69,La Rochelle Gifts,44000,France,EMEA,Small
10390,35,65.13,2279.55,3/4/2005,Shipped,1,3,2005,Motorcycles,69,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10403,27,79.65,2150.55,4/8/2005,Shipped,2,4,2005,Motorcycles,69,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Small
10110,43,78.15,3360.45,3/18/2003,Shipped,1,3,2003,Classic Cars,90,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10124,32,72.7,2326.4,5/21/2003,Shipped,2,5,2003,Classic Cars,90,Signal Gift Stores,83030,USA,NA,Small
10148,21,73.6,1545.6,9/11/2003,Shipped,3,9,2003,Classic Cars,90,"Anna's Decorations, Ltd",2060,Australia,APAC,Small
10161,20,100,2000,10/17/2003,Shipped,4,10,2003,Classic Cars,90,Heintze Collectables,8200,Denmark,EMEA,Small
10172,22,74.51,1639.22,11/5/2003,Shipped,4,11,2003,Classic Cars,90,Gift Depot Inc.,97562,USA,NA,Small
10182,36,73.6,2649.6,11/12/2003,Shipped,4,11,2003,Classic Cars,90,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10192,46,83.6,3845.6,11/20/2003,Shipped,4,11,2003,Classic Cars,90,Online Diecast Creations Co.,62005,USA,NA,Medium
10204,47,96.32,4527.04,12/2/2003,Shipped,4,12,2003,Classic Cars,90,Muscle Machine Inc,10022,USA,NA,Medium
10212,45,88.14,3966.3,1/16/2004,Shipped,1,1,2004,Classic Cars,90,Euro Shopping Channel,28034,Spain,EMEA,Medium
10227,47,88.14,4142.58,3/2/2004,Shipped,1,3,2004,Classic Cars,90,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10241,47,94.5,4441.5,4/13/2004,Shipped,2,4,2004,Classic Cars,90,Mini Caravy,67000,France,EMEA,Medium
10267,38,87.24,3315.12,7/7/2004,Shipped,3,7,2004,Classic Cars,90,Muscle Machine Inc,10022,USA,NA,Medium
10279,49,79.97,3918.53,8/9/2004,Shipped,3,8,2004,Classic Cars,90,Euro Shopping Channel,28034,Spain,EMEA,Medium
10288,35,80.87,2830.45,9/1/2004,Shipped,3,9,2004,Classic Cars,90,Handji Gifts& Co,69045,Singapore,APAC,Small
10302,49,100,4900,10/6/2003,Shipped,4,10,2003,Classic Cars,90,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Medium
10311,28,93.6,2620.8,10/16/2004,Shipped,4,10,2004,Classic Cars,90,Euro Shopping Channel,28034,Spain,EMEA,Small
10321,30,72.7,2181,11/4/2004,Shipped,4,11,2004,Classic Cars,90,FunGiftIdeas.com,50553,USA,NA,Small
10332,39,86.72,3382.08,11/17/2004,Shipped,4,11,2004,Classic Cars,90,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10346,25,100,2500,11/29/2004,Shipped,4,11,2004,Classic Cars,90,Signal Gift Stores,83030,USA,NA,Small
10368,40,100,4000,1/19/2005,Shipped,1,1,2005,Classic Cars,90,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10380,36,37.5,1350,2/16/2005,Shipped,1,2,2005,Classic Cars,90,Euro Shopping Channel,28034,Spain,EMEA,Small
10407,76,94.5,7182,4/22/2005,On Hold,2,4,2005,Classic Cars,90,The Sharp Gifts Warehouse,94217,USA,NA,Large
10420,39,100,3900,5/29/2005,In Process,2,5,2005,Classic Cars,90,Souveniers And Things Co.,2067,Australia,APAC,Medium
10104,44,39.6,1742.4,1/31/2003,Shipped,1,1,2003,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Small
10114,24,30.06,721.44,4/1/2003,Shipped,2,4,2003,Classic Cars,35,"La Corne D'abondance, Co.",75012,France,EMEA,Small
10127,39,38.19,1489.41,6/3/2003,Shipped,2,6,2003,Classic Cars,35,Muscle Machine Inc,10022,USA,NA,Small
10141,21,42.43,891.03,8/1/2003,Shipped,3,8,2003,Classic Cars,35,Suominen Souveniers,FIN-02271,Finland,EMEA,Small
10151,30,40.31,1209.3,9/21/2003,Shipped,3,9,2003,Classic Cars,35,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Small
10165,27,31.82,859.14,10/22/2003,Shipped,4,10,2003,Classic Cars,35,"Dragon Souveniers, Ltd.",79903,Singapore,Japan,Small
10175,37,31.12,1151.44,11/6/2003,Shipped,4,11,2003,Classic Cars,35,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Small
10184,42,31.82,1336.44,11/14/2003,Shipped,4,11,2003,Classic Cars,35,"Iberia Gift Imports, Corp.",41101,Spain,EMEA,Small
10195,32,28.29,905.28,11/25/2003,Shipped,4,11,2003,Classic Cars,35,Mini Classics,24067,USA,NA,Small
10207,42,29.7,1247.4,12/9/2003,Shipped,4,12,2003,Classic Cars,35,Diecast Collectables,51003,USA,NA,Small
10219,21,40.31,846.51,2/10/2004,Shipped,1,2,2004,Classic Cars,35,Signal Collectibles Ltd.,94217,USA,NA,Small
10229,33,32.88,1085.04,3/11/2004,Shipped,1,3,2004,Classic Cars,35,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10246,49,36.07,1767.43,5/5/2004,Shipped,2,5,2004,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Small
10259,31,33.24,1030.44,6/15/2004,Shipped,2,6,2004,Classic Cars,35,Handji Gifts& Co,69045,Singapore,APAC,Small
10271,38,41.72,1585.36,7/20/2004,Shipped,3,7,2004,Classic Cars,35,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10281,20,40.66,813.2,8/19/2004,Shipped,3,8,2004,Classic Cars,35,Diecast Classics Inc.,70267,USA,NA,Small
10292,39,30.06,1172.34,9/8/2004,Shipped,3,9,2004,Classic Cars,35,Land of Toys Inc.,10022,USA,NA,Small
10305,48,31.47,1510.56,10/13/2004,Shipped,4,10,2004,Classic Cars,35,Marta's Replicas Co.,51247,USA,NA,Small
10314,39,37.13,1448.07,10/22/2004,Shipped,4,10,2004,Classic Cars,35,Heintze Collectables,8200,Denmark,EMEA,Small
10324,30,100,3000,11/5/2004,Shipped,4,11,2004,Classic Cars,35,Vitachrome Inc.,10022,USA,NA,Medium
10335,33,37.13,1225.29,11/19/2004,Shipped,4,11,2004,Classic Cars,35,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10349,36,37.13,1336.68,12/1/2004,Shipped,4,12,2004,Classic Cars,35,Muscle Machine Inc,10022,USA,NA,Small
10358,36,82.94,2985.84,12/10/2004,Shipped,4,12,2004,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Small
10371,45,100,4500,1/23/2005,Shipped,1,1,2005,Classic Cars,35,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10383,40,100,4000,2/22/2005,Shipped,1,2,2005,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Medium
10394,46,38.9,1789.4,3/15/2005,Shipped,1,3,2005,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Small
10412,30,36.07,1082.1,5/3/2005,Shipped,2,5,2005,Classic Cars,35,Euro Shopping Channel,28034,Spain,EMEA,Small
10425,31,33.24,1030.44,5/31/2005,In Process,2,5,2005,Classic Cars,35,La Rochelle Gifts,44000,France,EMEA,Small
10106,49,74.68,3659.32,2/17/2003,Shipped,1,2,2003,Planes,68,Rovelli Gifts,24100,Italy,EMEA,Medium
10119,41,59.6,2443.6,4/28/2003,Shipped,2,4,2003,Planes,68,Salzburg Collectables,5020,Austria,EMEA,Small
10131,35,67.14,2349.9,6/16/2003,Shipped,2,6,2003,Planes,68,Gift Ideas Corp.,97561,USA,NA,Small
10143,27,60.97,1646.19,8/10/2003,Shipped,3,8,2003,Planes,68,Mini Creations Ltd.,50553,USA,NA,Small
10155,23,72.62,1670.26,10/6/2003,Shipped,4,10,2003,Planes,68,"Toys of Finland, Co.",21240,Finland,EMEA,Small
10167,21,69.88,1467.48,10/23/2003,Cancelled,4,10,2003,Planes,68,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Small
10178,34,80.84,2748.56,11/8/2003,Shipped,4,11,2003,Planes,68,Alpha Cognac,31000,France,EMEA,Small
10186,22,69.2,1522.4,11/14/2003,Shipped,4,11,2003,Planes,68,"Double Decker Gift Stores, Ltd",WA1 1DP,UK,EMEA,Small
10198,48,67.82,3255.36,11/27/2003,Shipped,4,11,2003,Planes,68,Cruz & Sons Co.,1227 MM,Philippines,Japan,Medium
10209,43,82.21,3535.03,1/9/2004,Shipped,1,1,2004,Planes,68,"Men 'R' US Retailers, Ltd.",Unknown,USA,NA,Medium
10222,32,81.53,2608.96,2/19/2004,Shipped,1,2,2004,Planes,68,Collectable Mini Designs Co.,91217,USA,NA,Small
10249,20,67.82,1356.4,5/8/2004,Shipped,2,5,2004,Planes,68,Cambridge Collectables Co.,51247,USA,NA,Small
10262,24,67.14,1611.36,6/24/2004,Cancelled,2,6,2004,Planes,68,Euro Shopping Channel,28034,Spain,EMEA,Small
10274,40,65.08,2603.2,7/21/2004,Shipped,3,7,2004,Planes,68,Collectables For Less Inc.,58339,USA,NA,Small
10284,30,73.99,2219.7,8/21/2004,Shipped,3,8,2004,Planes,68,"Norway Gifts By Mail, Co.",N 0106,Norway,EMEA,Small
10296,21,71.25,1496.25,9/15/2004,Shipped,3,9,2004,Planes,68,"Bavarian Collectables Imports, Co.",80686,Germany,EMEA,Small
10307,25,75.36,1884,10/14/2004,Shipped,4,10,2004,Planes,68,"Classic Gift Ideas, Inc",71270,USA,NA,Small
10316,34,63.71,2166.14,11/1/2004,Shipped,4,11,2004,Planes,68,giftsbymail.co.uk,PO31 7PJ,UK,EMEA,Small
10328,48,58.92,2828.16,11/12/2004,Shipped,4,11,2004,Planes,68,Rovelli Gifts,24100,Italy,EMEA,Small
10339,55,100,5500,11/23/2004,Shipped,4,11,2004,Planes,68,"Tokyo Collectables, Ltd",106-0032,Japan,Japan,Medium
10351,25,74.68,1867,12/3/2004,Shipped,4,12,2004,Planes,68,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Small
10373,38,70.44,2676.72,1/31/2005,Shipped,1,1,2005,Planes,68,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Small
10386,39,55.96,2182.44,3/1/2005,Resolved,1,3,2005,Planes,68,Euro Shopping Channel,28034,Spain,EMEA,Small
10398,28,57.55,1611.4,3/30/2005,Shipped,1,3,2005,Planes,68,Reims Collectables,51100,France,EMEA,Small
10400,24,61.66,1479.84,4/1/2005,Shipped,2,4,2005,Planes,68,The Sharp Gifts Warehouse,94217,USA,NA,Small
10415,21,67.82,1424.22,5/9/2005,Disputed,2,5,2005,Planes,68,"Australian Collectables, Ltd",3150,Australia,APAC,Small
10110,46,100,4600,3/18/2003,Shipped,1,3,2003,Classic Cars,117,"AV Stores, Co.",EC2 5NT,UK,EMEA,Medium
10124,25,93.95,2348.75,5/21/2003,Shipped,2,5,2003,Classic Cars,117,Signal Gift Stores,83030,USA,NA,Small
10148,34,100,3400,9/11/2003,Shipped,3,9,2003,Classic Cars,117,"Anna's Decorations, Ltd",2060,Australia,APAC,Medium
10161,25,100,2500,10/17/2003,Shipped,4,10,2003,Classic Cars,117,Heintze Collectables,8200,Denmark,EMEA,Small
10173,23,100,2300,11/5/2003,Shipped,4,11,2003,Classic Cars,117,Rovelli Gifts,24100,Italy,EMEA,Small
10182,20,100,2000,11/12/2003,Shipped,4,11,2003,Classic Cars,117,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10192,23,100,2300,11/20/2003,Shipped,4,11,2003,Classic Cars,117,Online Diecast Creations Co.,62005,USA,NA,Medium
10204,42,100,4200,12/2/2003,Shipped,4,12,2003,Classic Cars,117,Muscle Machine Inc,10022,USA,NA,Medium
10213,27,100,2700,1/22/2004,Shipped,1,1,2004,Classic Cars,117,"Double Decker Gift Stores, Ltd",WA1 1DP,UK,EMEA,Small
10227,33,100,3300,3/2/2004,Shipped,1,3,2004,Classic Cars,117,"Saveley & Henriot, Co.",69004,France,EMEA,Medium
10241,28,98.65,2762.2,4/13/2004,Shipped,2,4,2004,Classic Cars,117,Mini Caravy,67000,France,EMEA,Small
10267,43,100,4300,7/7/2004,Shipped,3,7,2004,Classic Cars,117,Muscle Machine Inc,10022,USA,NA,Medium
10279,48,100,4800,8/9/2004,Shipped,3,8,2004,Classic Cars,117,Euro Shopping Channel,28034,Spain,EMEA,Medium
10288,48,100,4800,9/1/2004,Shipped,3,9,2004,Classic Cars,117,Handji Gifts& Co,69045,Singapore,APAC,Medium
10302,45,100,4500,10/6/2003,Shipped,4,10,2003,Classic Cars,117,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Medium
10311,43,100,4300,10/16/2004,Shipped,4,10,2004,Classic Cars,117,Euro Shopping Channel,28034,Spain,EMEA,Medium
10332,44,42.26,1859.44,11/17/2004,Shipped,4,11,2004,Classic Cars,117,"AV Stores, Co.",EC2 5NT,UK,EMEA,Small
10346,24,87.24,2093.76,11/29/2004,Shipped,4,11,2004,Classic Cars,117,Signal Gift Stores,83030,USA,NA,Small
10368,31,100,3100,1/19/2005,Shipped,1,1,2005,Classic Cars,117,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10380,44,36.29,1596.76,2/16/2005,Shipped,1,2,2005,Classic Cars,117,Euro Shopping Channel,28034,Spain,EMEA,Small
10407,59,98.65,5820.35,4/22/2005,On Hold,2,4,2005,Classic Cars,117,The Sharp Gifts Warehouse,94217,USA,NA,Medium
10420,55,96.3,5296.5,5/29/2005,In Process,2,5,2005,Classic Cars,117,Souveniers And Things Co.,2067,Australia,APAC,Medium
10109,29,32.1,930.9,3/10/2003,Shipped,1,3,2003,Classic Cars,37,Motor Mint Distributors Inc.,71270,USA,NA,Small
10122,39,30.96,1207.44,5/8/2003,Shipped,2,5,2003,Classic Cars,37,Marseille Mini Autos,13008,France,EMEA,Small
10135,20,35.87,717.4,7/2/2003,Shipped,3,7,2003,Classic Cars,37,Mini Gifts Distributors Ltd.,97562,USA,NA,Small
10147,25,42.67,1066.75,9/5/2003,Shipped,3,9,2003,Classic Cars,37,Collectables For Less Inc.,58339,USA,NA,Small
10160,42,37,1554,10/11/2003,Shipped,4,10,2003,Classic Cars,37,"Men 'R' US Retailers, Ltd.",Unknown,USA,NA,Small
10171,36,35.49,1277.64,11/5/2003,Shipped,4,11,2003,Classic Cars,37,Quebec Home Shopping Network,H1J 1C3,Canada,NA,Small
10181,37,42.67,1578.79,11/12/2003,Shipped,4,11,2003,Classic Cars,37,Herkku Gifts,N 5804,Norway,EMEA,Small
10192,30,30.59,917.7,11/20/2003,Shipped,4,11,2003,Classic Cars,37,Online Diecast Creations Co.,62005,USA,NA,Small
10203,21,37,777,12/2/2003,Shipped,4,12,2003,Classic Cars,37,Euro Shopping Channel,28034,Spain,EMEA,Small
10212,34,43.42,1476.28,1/16/2004,Shipped,1,1,2004,Classic Cars,37,Euro Shopping Channel,28034,Spain,EMEA,Small
10225,42,36.63,1538.46,2/22/2004,Shipped,1,2,2004,Classic Cars,37,"Vida Sport, Ltd",1203,Switzerland,EMEA,Small
10239,20,44.56,891.2,4/12/2004,Shipped,2,4,2004,Classic Cars,37,"Oulu Toy Supplies, Inc.",90110,Finland,EMEA,Small
10253,40,42.67,1706.8,6/1/2004,Cancelled,2,6,2004,Classic Cars,37,"UK Collectables, Ltd.",WX1 6LT,UK,EMEA,Small
10266,34,40.4,1373.6,7/6/2004,Shipped,3,7,2004,Classic Cars,37,L'ordine Souveniers,42100,Italy,EMEA,Small
10278,31,38.89,1205.59,8/6/2004,Shipped,3,8,2004,Classic Cars,37,Signal Gift Stores,83030,USA,NA,Small
10287,36,39.65,1427.4,8/30/2004,Shipped,3,8,2004,Classic Cars,37,"Vida Sport, Ltd",1203,Switzerland,EMEA,Small
10301,48,34.36,1649.28,10/5/2003,Shipped,4,10,2003,Classic Cars,37,"Norway Gifts By Mail, Co.",N 0106,Norway,EMEA,Small
10310,33,41.91,1383.03,10/16/2004,Shipped,4,10,2004,Classic Cars,37,"Toms Spezialitten, Ltd",50739,Germany,EMEA,Small
10321,37,33.23,1229.51,11/4/2004,Shipped,4,11,2004,Classic Cars,37,FunGiftIdeas.com,50553,USA,NA,Small
10331,27,42.24,1140.48,11/17/2004,Shipped,4,11,2004,Classic Cars,37,Motor Mint Distributors Inc.,71270,USA,NA,Small
10342,39,40.4,1575.6,11/24/2004,Shipped,4,11,2004,Classic Cars,37,"Australian Collectors, Co.",3004,Australia,APAC,Small
10355,36,38.52,1386.72,12/7/2004,Shipped,4,12,2004,Classic Cars,37,Euro Shopping Channel,28034,Spain,EMEA,Small
10367,36,100,3600,1/12/2005,Resolved,1,1,2005,Classic Cars,37,Toys4GrownUps.com,90003,USA,NA,Medium
10378,41,100,4100,2/10/2005,Shipped,1,2,2005,Classic Cars,37,Euro Shopping Channel,28034,Spain,EMEA,Medium
10390,37,100,3700,3/4/2005,Shipped,1,3,2005,Classic Cars,37,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10405,47,44.56,2094.32,4/14/2005,Shipped,2,4,2005,Classic Cars,37,Mini Caravy,67000,France,EMEA,Small
10419,15,42.67,640.05,5/17/2005,Shipped,2,5,2005,Classic Cars,37,Salzburg Collectables,5020,Austria,EMEA,Small
10105,44,72.58,3193.52,2/11/2003,Shipped,1,2,2003,Vintage Cars,88,Danish Wholesale Imports,1734,Denmark,EMEA,Medium
10119,35,87.62,3066.7,4/28/2003,Shipped,2,4,2003,Vintage Cars,88,Salzburg Collectables,5020,Austria,EMEA,Medium
10129,41,94.71,3883.11,6/12/2003,Shipped,2,6,2003,Vintage Cars,88,"Stylish Desk Decors, Co.",WX3 6FW,UK,EMEA,Medium
10142,49,98.25,4814.25,8/8/2003,Shipped,3,8,2003,Vintage Cars,88,Mini Gifts Distributors Ltd.,97562,USA,NA,Medium
10154,31,91.17,2826.27,10/2/2003,Shipped,4,10,2003,Vintage Cars,88,Boards & Toys Co.,92561,USA,NA,Small
10167,20,79.66,1593.2,10/23/2003,Cancelled,4,10,2003,Vintage Cars,88,Scandinavian Gift Ideas,S-844 67,Sweden,EMEA,Small
10177,45,72.58,3266.1,11/7/2003,Shipped,4,11,2003,Vintage Cars,88,CAF Imports,28023,Spain,EMEA,Medium
10185,33,74.35,2453.55,11/14/2003,Shipped,4,11,2003,Vintage Cars,88,Mini Creations Ltd.,50553,USA,NA,Small
10197,47,83.2,3910.4,11/26/2003,Shipped,4,11,2003,Vintage Cars,88,Enaco Distributors,8022,Spain,EMEA,Medium
